Departamento,Municipio,Localidad,Recinto,CantidadMesas,TotalInscritos,AP,ADN,APB_SUMATE,LIBRE,FP,MAS_IPSP,MORENA,UNIDAD,PDC,VotoValido,VotoBlanco,VotoNuloDirecto,VotoNuloDeclinacion,VotoNulo,VotoEmitido,VotoValidoReal,VotoEmitidoReal,latitu,longitud,Cincun,Descripcion_RuralUrbano,ValorMax,ColumnaMax,Dominio_Abs,VotosNulos_Ajus
Santa Cruz,Santa Cruz de La Sierra,Santa Cruz de la Sierra,Facultad de Ciencias Agricolas U.A.G.R.M.,54,12798,217,54,395,5924,39,105,0,3119,759,10612,433,415,0,415,11460,10612,11460,-17.69814301,-63.14874268,44,Urbano,5924,LIBRE,LIBRE > 50%,398
Santa Cruz,Santa Cruz de La Sierra,Santa Cruz de la Sierra,Modulo Educativo German Busch,20,4486,75,24,135,1765,22,53,0,1234,311,3619,174,142,1,143,3936,3619,3936,-17.73501968,-63.17442322,44,Urbano,1765,LIBRE,Ninguno > 50%,137
Santa Cruz,Santa Cruz de La Sierra,Santa Cruz de la Sierra,U.E. Josefina Balsamo Los Pinos,16,3496,50,30,82,1314,28,16,0,825,363,2708,158,182,5,187,3053,2708,3053,-17.73302269,-63.1382637,46,Urbano,1314,LIBRE,Ninguno > 50%,180
Santa Cruz,Santa Cruz de La Sierra,Santa Cruz de la Sierra,U.E. Pastorcito De Fátima (Don Bosco),10,2086,44,10,47,810,21,12,0,536,191,1671,64,88,1,89,1824,1671,1824,-17.77890587,-63.19865417,44,Urbano,810,LIBRE,Ninguno > 50%,85
Santa Cruz,Santa Cruz de La Sierra,Santa Cruz de la Sierra,U.E. Bibosi,16,3776,150,61,166,835,41,43,0,681,574,2551,243,384,5,389,3183,2551,3183,-17.72476959,-63.10975647,46,Urbano,835,LIBRE,Ninguno > 50%,373
Santa Cruz,Santa Cruz de La Sierra,Santa Cruz de la Sierra,U.E. El Arenal C,10,2040,71,29,86,513,13,10,0,482,309,1513,118,157,0,157,1788,1513,1788,-17.76286125,-63.123806,46,Urbano,513,LIBRE,Ninguno > 50%,151
Santa Cruz,Santa Cruz de La Sierra,Santa Cruz de la Sierra,U.E. Luis Antonio Añez Campos,24,5656,233,43,268,1031,64,151,0,910,1048,3748,349,632,4,636,4733,3748,4733,-17.83816528,-63.12104797,48,Urbano,1048,PDC,Ninguno > 50%,611
Santa Cruz,Santa Cruz de La Sierra,Santa Cruz de la Sierra,U.E. 26 de Junio,30,6926,236,68,296,1705,88,118,0,1315,1039,4865,401,704,5,709,5975,4865,5975,-17.84532547,-63.10214615,49,Urbano,1705,LIBRE,Ninguno > 50%,681
Santa Cruz,Santa Cruz de La Sierra,Santa Cruz de la Sierra,U.E. Manos Unidas,10,2352,37,31,108,647,20,55,0,428,371,1697,142,191,2,193,2032,1697,2032,-17.83704758,-63.12869263,49,Urbano,647,LIBRE,Ninguno > 50%,185
Santa Cruz,Santa Cruz de La Sierra,Santa Cruz de la Sierra,U.E. Villa Alba,8,1660,44,13,54,686,10,16,0,384,141,1348,63,56,3,59,1470,1348,1470,-17.7605629,-63.11148453,46,Urbano,686,LIBRE,LIBRE > 50%,57
Santa Cruz,Santa Cruz de La Sierra,Santa Cruz de la Sierra,U.E. Señor de los Milagros,20,4524,144,30,160,1471,39,64,0,1009,640,3557,211,277,7,284,4052,3557,4052,-17.73936653,-63.11103058,46,Urbano,1471,LIBRE,Ninguno > 50%,273
Santa Cruz,Santa Cruz de La Sierra,Santa Cruz de la Sierra,U.E. 24 de Marzo,28,6502,258,69,292,1461,71,83,0,1155,1104,4493,420,676,10,686,5599,4493,5599,-17.72942162,-63.10130692,46,Urbano,1461,LIBRE,Ninguno > 50%,659
Santa Cruz,Santa Cruz de La Sierra,Santa Cruz de la Sierra,U.E. 26 de Noviembre,6,1282,27,9,28,516,14,9,0,314,107,1024,73,61,0,61,1158,1024,1158,-17.73058701,-63.13192368,46,Urbano,516,LIBRE,LIBRE > 50%,59
Santa Cruz,Santa Cruz de La Sierra,Santa Cruz de la Sierra,U.E. Maria De Las Candelarias,10,2276,53,23,99,635,13,29,0,547,352,1751,96,164,1,165,2012,1751,2012,-17.78087234,-63.11253738,47,Urbano,635,LIBRE,Ninguno > 50%,158
Santa Cruz,Santa Cruz de La Sierra,Santa Cruz de la Sierra,Kinder Libertad,8,1958,59,24,82,545,33,31,0,350,280,1404,87,148,1,149,1640,1404,1640,-17.80011177,-63.12066269,47,Urbano,545,LIBRE,Ninguno > 50%,143
Santa Cruz,Santa Cruz de La Sierra,Santa Cruz de la Sierra,U.E. Hacia La Cumbre,12,2698,44,39,92,942,15,34,0,634,318,2118,125,113,2,115,2358,2118,2358,-17.79114723,-63.13113785,47,Urbano,942,LIBRE,Ninguno > 50%,110
Santa Cruz,Santa Cruz de La Sierra,Santa Cruz de la Sierra,U.E. Palmar Del Oriente,20,4532,140,53,172,1629,56,46,0,864,617,3577,223,310,0,310,4110,3577,4110,-17.84556389,-63.1632576,49,Urbano,1629,LIBRE,Ninguno > 50%,298
Santa Cruz,Santa Cruz de La Sierra,Santa Cruz de la Sierra,Kinder Cariñosito,16,3810,75,44,119,971,21,45,0,751,578,2604,219,396,2,398,3221,2604,3221,-17.84940147,-63.21443558,50,Urbano,971,LIBRE,Ninguno > 50%,382
Santa Cruz,Santa Cruz de La Sierra,Santa Cruz de la Sierra,U.E. Mateo Kuljis Llic II,8,1746,51,25,67,529,12,21,0,319,294,1318,84,119,1,120,1522,1318,1522,-17.83662224,-63.22773743,50,Urbano,529,LIBRE,Ninguno > 50%,115
Santa Cruz,Santa Cruz de La Sierra,Santa Cruz de la Sierra,Modulo Educativo Maria De Mattias,12,2906,37,11,76,1318,22,23,0,770,222,2479,96,87,0,87,2662,2479,2662,-17.84451485,-63.19329071,50,Urbano,1318,LIBRE,LIBRE > 50%,84
Santa Cruz,Santa Cruz de La Sierra,Santa Cruz de la Sierra,Modulo Educativo Republica De Colombia,24,5728,247,52,260,1172,83,107,0,997,1118,4036,370,743,6,749,5155,4036,5155,-17.86002159,-63.20602036,50,Urbano,1172,LIBRE,Ninguno > 50%,719
Santa Cruz,Santa Cruz de La Sierra,Santa Cruz de la Sierra,U.E. Victoria Diez,18,3980,112,27,190,1005,50,40,0,903,622,2949,228,334,5,339,3516,2949,3516,-17.86569023,-63.19585037,50,Urbano,1005,LIBRE,Ninguno > 50%,325
Santa Cruz,Santa Cruz de La Sierra,Santa Cruz de la Sierra,Modulo Educativo Cenetrop,8,1876,55,22,58,360,17,22,0,437,329,1300,111,233,0,233,1644,1300,1644,-17.8682766,-63.17531586,50,Urbano,437,UNIDAD,Ninguno > 50%,224
Santa Cruz,Santa Cruz de La Sierra,Santa Cruz de la Sierra,U.E. Santa Ana C,12,2764,75,21,68,848,16,15,0,609,323,1975,169,241,3,244,2388,1975,2388,-17.82052231,-63.22587204,51,Urbano,848,LIBRE,Ninguno > 50%,234
Santa Cruz,Santa Cruz de La Sierra,Santa Cruz de la Sierra,Modulo Educativo Jardin Latino,10,2074,31,14,40,1020,4,20,0,542,73,1744,48,59,1,60,1852,1744,1852,-17.81104469,-63.22684479,51,Urbano,1020,LIBRE,LIBRE > 50%,58
Santa Cruz,Santa Cruz de La Sierra,Santa Cruz de la Sierra,Modulo Educativo 24 De Septiembre,10,2200,25,36,72,752,24,18,0,533,191,1651,102,104,1,105,1858,1651,1858,-17.81954765,-63.20503998,51,Urbano,752,LIBRE,Ninguno > 50%,101
Santa Cruz,Santa Cruz de La Sierra,Santa Cruz de la Sierra,U.E. Santa Cruz de la Sierra,56,13304,168,47,318,6709,63,102,0,2941,724,11072,444,315,0,315,11831,11072,11831,-17.70645905,-63.15969086,44,Urbano,6709,LIBRE,LIBRE > 50%,302
Santa Cruz,Santa Cruz de La Sierra,Santa Cruz de la Sierra,U.E. Josefina Balsamo Cordecruz,18,4012,106,49,78,1876,33,56,0,746,296,3240,165,197,2,199,3604,3240,3604,-17.75213242,-63.15814209,45,Urbano,1876,LIBRE,LIBRE > 50%,191
Santa Cruz,Santa Cruz de La Sierra,Santa Cruz de la Sierra,U.E. Manantial De Vida,30,6820,228,71,334,983,87,154,0,934,1259,4050,476,1117,2,1119,5645,4050,5645,-17.85223579,-63.07258987,49,Urbano,1259,PDC,Ninguno > 50%,1074
Santa Cruz,Santa Cruz de La Sierra,Santa Cruz de la Sierra,U.E. Santa Cecilia,32,7438,194,60,255,2258,74,82,0,1639,884,5446,457,608,1,609,6512,5446,6512,-17.73296928,-63.1358223,46,Urbano,2258,LIBRE,Ninguno > 50%,585
Santa Cruz,Santa Cruz de La Sierra,Santa Cruz de la Sierra,U.E. Pedro Rivero Mercado,42,9734,172,106,354,3276,66,88,0,2511,1155,7728,494,565,5,570,8792,7728,8792,-17.7956028,-63.10253525,47,Urbano,3276,LIBRE,Ninguno > 50%,547
Santa Cruz,Santa Cruz de La Sierra,Santa Cruz de la Sierra,U.E. Ramon Dario Gutierrez  A,38,8766,124,83,156,4404,68,48,0,1837,486,7206,396,327,4,331,7933,7206,7933,-17.80940628,-63.15364075,48,Urbano,4404,LIBRE,LIBRE > 50%,318
Santa Cruz,Santa Cruz de La Sierra,Santa Cruz de la Sierra,U.E. Paraíso de los Infantes,40,9226,387,127,457,1375,155,155,0,1391,1762,5809,809,1489,8,1497,8115,5809,8115,-17.84989548,-63.06739807,49,Urbano,1762,PDC,Ninguno > 50%,1437
Santa Cruz,Santa Cruz de La Sierra,Santa Cruz de la Sierra,U.E. Luz del Mundo  A,50,11640,497,143,454,2068,157,245,0,2038,2319,7921,811,1454,57,1511,10243,7921,10243,-17.84428406,-63.11771774,49,Urbano,2319,PDC,Ninguno > 50%,1451
Santa Cruz,Santa Cruz de La Sierra,Santa Cruz de la Sierra,U.E. San Marcos,14,3136,66,50,171,876,15,30,0,620,426,2254,194,325,0,325,2773,2254,2773,-17.84108925,-63.20956421,50,Urbano,876,LIBRE,Ninguno > 50%,312
Santa Cruz,Santa Cruz de La Sierra,Santa Cruz de la Sierra,U.E. Andres Ibañez  A,24,5538,255,101,227,849,83,114,0,756,1206,3591,312,709,12,721,4624,3591,4624,-17.83961868,-63.10663605,49,Urbano,1206,PDC,Ninguno > 50%,692
Santa Cruz,Santa Cruz de La Sierra,Santa Cruz de la Sierra,U.E. El Terrado,16,3632,97,26,164,962,28,52,0,850,465,2644,206,287,5,292,3142,2644,3142,-17.80548286,-63.09931183,47,Urbano,962,LIBRE,Ninguno > 50%,280
Santa Cruz,Santa Cruz de La Sierra,Santa Cruz de la Sierra,U.E. Libertad,18,4042,118,50,167,1053,23,54,0,845,620,2930,234,375,6,381,3545,2930,3545,-17.7467556,-63.08307648,46,Urbano,1053,LIBRE,Ninguno > 50%,366
Santa Cruz,Santa Cruz de La Sierra,Santa Cruz de la Sierra,U.E. Luis Melgar I,38,8816,470,102,365,1217,220,202,0,1239,1858,5673,664,1446,13,1459,7796,5673,7796,-17.83693695,-63.10168076,49,Urbano,1858,PDC,Ninguno > 50%,1401
Santa Cruz,Santa Cruz de La Sierra,Santa Cruz de la Sierra,U.E. Módulo Roca y Coronado,38,8756,384,83,331,2158,67,113,0,1559,1592,6287,533,986,2,988,7808,6287,7808,-17.83957481,-63.15734482,49,Urbano,2158,LIBRE,Ninguno > 50%,948
Santa Cruz,Santa Cruz de La Sierra,Santa Cruz de la Sierra,U.E. 1ro. De Mayo,14,3164,78,42,128,895,16,19,0,750,475,2403,133,163,1,164,2700,2403,2700,-17.79878616,-63.12776566,47,Urbano,895,LIBRE,Ninguno > 50%,157
Santa Cruz,Santa Cruz de La Sierra,Santa Cruz de la Sierra,U.E. Francisco Hurtado Pedraza,46,10620,404,151,490,2236,135,206,0,2245,1661,7528,703,1192,9,1201,9432,7528,9432,-17.84880829,-63.11085129,49,Urbano,2245,UNIDAD,Ninguno > 50%,1153
Santa Cruz,Santa Cruz de La Sierra,Santa Cruz de la Sierra,U.E. Melvin Jones,8,1634,14,9,32,759,12,14,0,377,91,1308,36,67,1,68,1412,1308,1412,-17.79707718,-63.19426727,51,Urbano,759,LIBRE,LIBRE > 50%,65
Santa Cruz,Santa Cruz de La Sierra,Santa Cruz de la Sierra,U.E. Juancito Pinto,34,8072,258,102,357,2267,83,145,0,1679,1146,6037,464,686,3,689,7190,6037,7190,-17.84241295,-63.08605576,49,Urbano,2267,LIBRE,Ninguno > 50%,661
Santa Cruz,Santa Cruz de La Sierra,Santa Cruz de la Sierra,U.E. 18 de Noviembre,22,5222,71,28,119,2487,14,46,0,1413,303,4481,155,153,1,154,4790,4481,4790,-17.72389793,-63.17707062,44,Urbano,2487,LIBRE,LIBRE > 50%,148
Santa Cruz,Santa Cruz de La Sierra,Santa Cruz de la Sierra,U.E. Bautista Vida Nueva,28,6444,195,48,249,2160,35,50,0,1423,728,4888,363,539,1,540,5791,4888,5791,-17.82537842,-63.17565918,50,Urbano,2160,LIBRE,Ninguno > 50%,518
Santa Cruz,Santa Cruz de La Sierra,Santa Cruz de la Sierra,U. E. Santa Claudina Thevenet,22,5070,143,52,221,1151,57,106,0,1109,751,3590,265,444,5,449,4304,3590,4304,-17.82884216,-63.1333046,48,Urbano,1151,LIBRE,Ninguno > 50%,431
Santa Cruz,Santa Cruz de La Sierra,Santa Cruz de la Sierra,U. E. Libertador Simón Bolívar,12,2744,52,12,57,1291,26,31,0,650,180,2299,110,92,3,95,2504,2299,2504,-17.84116936,-63.19265366,50,Urbano,1291,LIBRE,LIBRE > 50%,91
Santa Cruz,Santa Cruz de La Sierra,Santa Cruz de la Sierra,U. E. 10 de Octubre,62,14618,479,120,653,4738,125,188,0,3086,1482,10871,904,1082,39,1121,12896,10871,12896,-17.74096298,-63.11944199,46,Urbano,4738,LIBRE,Ninguno > 50%,1076
Santa Cruz,Santa Cruz de La Sierra,Santa Cruz de la Sierra,U. E. Felix Oroza Marañon II,16,3774,126,25,94,1171,44,51,0,741,445,2697,224,348,3,351,3272,2697,3272,-17.79866028,-63.20937729,51,Urbano,1171,LIBRE,Ninguno > 50%,337
Santa Cruz,Santa Cruz de La Sierra,Santa Cruz de la Sierra,U. E. Módulo El Trapiche,16,3512,71,24,106,1323,25,39,0,894,356,2838,172,184,2,186,3196,2838,3196,-17.75440788,-63.07276917,46,Urbano,1323,LIBRE,Ninguno > 50%,179
Santa Cruz,Santa Cruz de La Sierra,Santa Cruz de la Sierra,U. E. Módulo Urbanización Cotoca (Prof. Jaime Escalante),66,15686,341,115,697,6704,86,107,0,3580,929,12559,636,625,45,670,13865,12559,13865,-17.75740814,-63.10226059,46,Urbano,6704,LIBRE,LIBRE > 50%,643
Santa Cruz,Santa Cruz de La Sierra,Santa Cruz de la Sierra,U. E. Neptaly Sandoval II,14,3036,27,21,90,1504,34,31,0,657,191,2555,129,76,0,76,2760,2555,2760,-17.78389168,-63.15117645,45,Urbano,1504,LIBRE,LIBRE > 50%,73
Santa Cruz,Santa Cruz de La Sierra,Santa Cruz de la Sierra,U.E. Japón V Nivel Inicial,20,4564,66,61,135,1780,26,48,0,1058,428,3602,210,219,3,222,4034,3602,4034,-17.80841255,-63.19461823,51,Urbano,1780,LIBRE,Ninguno > 50%,213
Santa Cruz,Santa Cruz de La Sierra,Santa Cruz de la Sierra,U.E. San Jorge Norte,4,860,7,5,39,343,4,7,0,228,62,695,36,33,0,33,764,695,764,-17.74157333,-63.18151093,44,Urbano,343,LIBRE,Ninguno > 50%,32
Santa Cruz,Santa Cruz de La Sierra,Santa Cruz de la Sierra,U.E. Dennys Antelo Jordan,4,560,3,1,11,244,9,17,0,135,37,457,13,8,0,8,478,457,478,-17.79850769,-63.15361023,45,Urbano,244,LIBRE,LIBRE > 50%,8
Santa Cruz,Santa Cruz de La Sierra,Santa Cruz de la Sierra,U.E. Feliciana Rodriguez I,4,656,15,10,20,266,3,3,0,166,33,516,91,31,0,31,638,516,638,-17.81367493,-63.1750145,45,Urbano,266,LIBRE,LIBRE > 50%,30
Santa Cruz,Santa Cruz de La Sierra,Santa Cruz de la Sierra,U.E. Hilarión Tomelicht Ardaya I,4,636,6,2,11,312,1,3,0,149,31,515,14,23,0,23,552,515,552,-17.7395153,-63.15893555,45,Urbano,312,LIBRE,LIBRE > 50%,22
Santa Cruz,Santa Cruz de La Sierra,Santa Cruz de la Sierra,Centro Eductivo Boliviano Japonés,8,1594,14,13,37,783,13,6,0,344,71,1281,56,85,2,87,1424,1281,1424,-17.7413826,-63.15223312,45,Urbano,783,LIBRE,LIBRE > 50%,84
Santa Cruz,Santa Cruz de La Sierra,Santa Cruz de la Sierra,Módulo Educativo Boris Banzer de Porvenir,8,1602,37,32,61,581,12,8,0,379,202,1312,77,69,0,69,1458,1312,1458,-17.78722572,-63.12999344,47,Urbano,581,LIBRE,Ninguno > 50%,66
Santa Cruz,Santa Cruz de La Sierra,Santa Cruz de la Sierra,U.E. 4 de Febrero,10,2252,50,49,73,677,28,30,0,543,380,1830,119,163,2,165,2114,1830,2114,-17.78098679,-63.10306549,47,Urbano,677,LIBRE,Ninguno > 50%,158
Santa Cruz,Santa Cruz de La Sierra,Santa Cruz de la Sierra,Tecnológico Productivo Plan 3000,4,672,12,18,23,170,4,20,0,135,106,488,35,37,0,37,560,488,560,-17.82481384,-63.12285995,48,Urbano,170,LIBRE,Ninguno > 50%,36
Santa Cruz,Santa Cruz de La Sierra,Santa Cruz de la Sierra,U.E. San Francisco Sur (Modulo Secundario),8,1480,42,38,58,329,19,13,0,249,279,1027,107,164,0,164,1298,1027,1298,-17.85870171,-63.1581459,49,Urbano,329,LIBRE,Ninguno > 50%,157
Santa Cruz,Santa Cruz de La Sierra,Santa Cruz de la Sierra,U.E. Amsterdam I Primaria,4,728,36,9,27,147,8,13,0,125,134,499,52,107,0,107,658,499,658,-17.86204147,-63.15133286,49,Urbano,147,LIBRE,Ninguno > 50%,103
Santa Cruz,Santa Cruz de La Sierra,Santa Cruz de la Sierra,Módulo Educativo El Triunfo,6,1008,21,28,27,250,12,24,0,163,207,732,70,94,0,94,896,732,896,-17.86633682,-63.15057373,49,Urbano,250,LIBRE,Ninguno > 50%,90
Santa Cruz,Santa Cruz de La Sierra,Santa Cruz de la Sierra,U.E. La Ponderosa,2,486,17,15,14,116,3,7,0,77,108,357,31,44,0,44,432,357,432,-17.87290764,-63.16192245,49,Urbano,116,LIBRE,Ninguno > 50%,42
Santa Cruz,Santa Cruz de La Sierra,Santa Cruz de la Sierra,U.E. Hector Saucedo Montaño,2,490,16,8,24,101,6,7,0,72,122,356,29,43,0,43,428,356,428,-17.86142731,-63.09173584,49,Urbano,122,PDC,Ninguno > 50%,41
Santa Cruz,Santa Cruz de La Sierra,Santa Cruz de la Sierra,U.E. Hortencia Banegas de Pinto,8,1908,83,20,60,404,20,39,0,298,408,1332,147,318,0,318,1797,1332,1797,-17.89105034,-63.17039871,50,Urbano,408,PDC,Ninguno > 50%,305
Santa Cruz,Santa Cruz de La Sierra,Santa Cruz de la Sierra,U.E. República Argentina A,4,670,8,5,22,280,2,10,0,157,59,543,23,34,0,34,600,543,600,-17.78658867,-63.18951035,51,Urbano,280,LIBRE,LIBRE > 50%,33
Santa Cruz,Santa Cruz de La Sierra,Santa Cruz de la Sierra,U.E. Niño Feliz el Pari,2,466,10,4,12,206,2,4,0,106,31,375,16,27,0,27,418,375,418,-17.80072975,-63.19486618,51,Urbano,206,LIBRE,LIBRE > 50%,26
Santa Cruz,Santa Cruz de La Sierra,Santa Cruz de la Sierra,U.E. John Fitzgerald Kennedy III,8,1652,18,15,40,695,6,11,0,362,162,1309,75,100,0,100,1484,1309,1484,-17.79016304,-63.20423126,51,Urbano,695,LIBRE,LIBRE > 50%,96
Santa Cruz,Santa Cruz de La Sierra,Santa Cruz de la Sierra,U.E. Lucas Casaert,4,852,11,13,18,386,4,7,0,189,50,678,35,43,0,43,756,678,756,-17.78977585,-63.20344925,51,Urbano,386,LIBRE,LIBRE > 50%,41
Santa Cruz,Santa Cruz de La Sierra,Santa Cruz de la Sierra,U.E. El Porvenir,4,834,10,15,17,314,11,6,0,171,81,625,47,38,0,38,710,625,710,-17.79484558,-63.21124649,51,Urbano,314,LIBRE,LIBRE > 50%,36
Santa Cruz,Santa Cruz de La Sierra,Santa Cruz de la Sierra,U.E. Rómulo Gomez I,2,330,7,2,11,150,1,1,0,67,33,272,13,15,0,15,300,272,300,-17.78863525,-63.18528366,51,Urbano,150,LIBRE,LIBRE > 50%,14
Santa Cruz,Santa Cruz de La Sierra,Santa Cruz de la Sierra,Unidad Educativa Santa Ana D,42,9768,149,33,299,4325,33,63,0,2411,548,7861,383,304,2,306,8550,7861,8550,-17.74029922,-63.18109131,44,Urbano,4325,LIBRE,LIBRE > 50%,294
Santa Cruz,Santa Cruz de La Sierra,Santa Cruz de la Sierra,U.E. Grigota,22,5300,53,59,127,2358,58,41,0,1137,352,4185,234,237,0,237,4656,4185,4656,-17.76498985,-63.16556168,45,Urbano,2358,LIBRE,LIBRE > 50%,228
Santa Cruz,Santa Cruz de La Sierra,Santa Cruz de la Sierra,12 de Abril (Modulo 20 de Junio),32,7538,248,77,293,2030,61,85,0,1709,1022,5525,410,585,2,587,6522,5525,6522,-17.80057907,-63.13690186,47,Urbano,2030,LIBRE,Ninguno > 50%,564
Santa Cruz,Santa Cruz de La Sierra,Santa Cruz de la Sierra,U.E. San Martin de Porres,16,3406,119,28,204,958,25,20,0,754,413,2521,195,289,5,294,3010,2521,3010,-17.79660988,-63.13017273,47,Urbano,958,LIBRE,Ninguno > 50%,282
Santa Cruz,Santa Cruz de La Sierra,Santa Cruz de la Sierra,U.E. Hermann Gmeiner,16,3792,101,57,147,1111,22,46,0,931,453,2868,191,351,0,351,3410,2868,3410,-17.82993507,-63.23456192,51,Urbano,1111,LIBRE,Ninguno > 50%,337
Santa Cruz,Santa Cruz de La Sierra,Santa Cruz de la Sierra,U.E. Normandia Thevenet,20,4644,190,68,181,1007,52,89,0,769,786,3142,353,639,6,645,4140,3142,4140,-17.85478592,-63.09059906,49,Urbano,1007,LIBRE,Ninguno > 50%,619
Santa Cruz,Santa Cruz de La Sierra,Santa Cruz de la Sierra,U.E. Santa Ana  (Módulo Educativo),16,3482,115,24,144,1246,20,35,0,790,306,2680,201,232,1,233,3114,2680,3114,-17.75947762,-63.12702942,46,Urbano,1246,LIBRE,Ninguno > 50%,224
Santa Cruz,Santa Cruz de La Sierra,Santa Cruz de la Sierra,1ro. De Agosto,14,3106,120,22,130,741,29,32,0,688,491,2253,186,270,2,272,2711,2253,2711,-17.83819771,-63.15294647,49,Urbano,741,LIBRE,Ninguno > 50%,261
Santa Cruz,Santa Cruz de La Sierra,Santa Cruz de la Sierra,U.E. Copacabana (Módulo Educativo),8,1842,95,23,71,277,26,47,0,317,376,1232,139,251,0,251,1622,1232,1622,-17.87574577,-63.18302536,50,Urbano,376,PDC,Ninguno > 50%,241
Santa Cruz,Santa Cruz de La Sierra,Santa Cruz de la Sierra,U.E. Ferroviario,2,308,2,1,8,155,1,6,0,87,16,276,10,2,0,2,288,276,288,-17.78004265,-63.13937759,47,Urbano,155,LIBRE,LIBRE > 50%,2
Santa Cruz,Santa Cruz de La Sierra,Zafranilla,Escuela Seccional Zafranilla,6,1120,52,6,69,309,3,5,0,319,62,825,123,69,0,69,1017,825,1017,-17.61784363,-62.98963928,46,Rural,319,UNIDAD,Ninguno > 50%,66
Santa Cruz,Santa Cruz de La Sierra,Guapilo,Escuela Seccional Guapilo,34,7824,252,45,316,2611,47,107,0,1903,683,5964,446,475,7,482,6892,5964,6892,-17.7605629,-63.08140182,46,Urbano,2611,LIBRE,Ninguno > 50%,463
Santa Cruz,Santa Cruz de La Sierra,Ingeniero Montero Hoyos,Escuela Adolfo Roman Hijo,16,3566,188,20,135,880,50,64,0,854,330,2521,328,310,7,317,3166,2521,3166,-17.64366531,-62.81869125,46,Urbano,880,LIBRE,Ninguno > 50%,304
Santa Cruz,Santa Cruz de La Sierra,Ingeniero Montero Hoyos,U.E. Adolfo Roman Hijo B,4,834,61,8,25,203,10,10,0,196,68,581,80,87,0,87,748,581,748,-17.64070511,-62.82367325,46,Urbano,203,LIBRE,Ninguno > 50%,84
Santa Cruz,Santa Cruz de La Sierra,Paurito,Esc. Gabriel Jose Moreno,22,5056,75,46,177,1711,58,39,0,1262,353,3721,480,197,0,197,4398,3721,4398,-17.88485909,-62.94179153,49,Urbano,1711,LIBRE,Ninguno > 50%,189
Santa Cruz,Santa Cruz de La Sierra,Palmar del Oratorio,Esc. Hugo Banzer Suarez,30,7098,273,87,243,1501,113,101,0,1128,1416,4862,503,959,6,965,6330,4862,6330,-17.88130951,-63.15359879,49,Urbano,1501,LIBRE,Ninguno > 50%,926
Santa Cruz,Santa Cruz de La Sierra,Palmar del Oratorio,Esc. Zenovia Aponte,44,10346,325,89,399,1850,135,205,0,1772,2026,6801,830,1416,7,1423,9054,6801,9054,-17.87117004,-63.10256958,49,Urbano,2026,PDC,Ninguno > 50%,1366
Santa Cruz,Santa Cruz de La Sierra,Palmar del Oratorio,Esc. Solidaridad 55,72,17082,725,241,688,3124,418,355,0,2940,3182,11673,1335,2240,18,2258,15266,11673,15266,-17.88467026,-63.09384155,49,Urbano,3182,PDC,Ninguno > 50%,2168
Santa Cruz,Santa Cruz de La Sierra,Usuri,Esc. Usuri Aponte,8,1694,67,13,90,223,33,26,0,378,192,1022,192,250,0,250,1464,1022,1464,-17.92564011,-63.05743027,49,Rural,378,UNIDAD,Ninguno > 50%,240
Santa Cruz,Santa Cruz de La Sierra,La Peña,Esc. La Peña,12,2630,94,28,40,82,236,29,0,148,345,1002,310,968,5,973,2285,1002,2285,-17.95547676,-62.96966553,49,Rural,968,VotoNuloDirecto,Ninguno > 50%,934
Santa Cruz,Santa Cruz de La Sierra,Jorori,U.E. Aponte De Jorori,14,3002,119,31,193,348,35,113,0,446,669,1954,264,434,1,435,2653,1954,2653,-17.88748932,-63.02875137,49,Rural,669,PDC,Ninguno > 50%,418
Santa Cruz,Santa Cruz de La Sierra,Clara Serrano,U.E. Clara Serrano,24,5654,298,54,255,963,71,51,0,1313,865,3870,474,760,5,765,5109,3870,5109,-17.69808769,-63.06764221,46,Urbano,1313,UNIDAD,Ninguno > 50%,734
Santa Cruz,Santa Cruz de La Sierra,San Miguel de Los Junos,U.E. San Miguel Aponte,6,1146,22,9,160,115,64,18,0,247,138,773,116,112,0,112,1001,773,1001,-17.93205833,-63.02749634,49,Rural,247,UNIDAD,Ninguno > 50%,108
Santa Cruz,Santa Cruz de La Sierra,Villa Viana,U.E. Thevenet De Viana,16,3644,139,42,189,641,55,66,0,608,637,2377,342,579,4,583,3302,2377,3302,-17.87155533,-63.0553627,49,Rural,641,LIBRE,Ninguno > 50%,560
Santa Cruz,Santa Cruz de La Sierra,Comunidad Campesina Tipoy,U.E. Tipoy,8,1950,58,25,66,288,31,29,0,313,356,1166,233,415,0,415,1814,1166,1814,-17.85910606,-63.02699661,49,Rural,415,VotoNuloDirecto,Ninguno > 50%,398
Santa Cruz,Santa Cruz de La Sierra,Comunidad  Tundy,U.E. Tundy,6,1428,37,20,91,318,36,19,0,268,161,950,156,195,3,198,1304,950,1304,-17.89103317,-63.00167084,49,Rural,318,LIBRE,Ninguno > 50%,190
Santa Cruz,Santa Cruz de La Sierra,San Lorenzo de la Barranca,U. E. San Lorenzo A,2,174,10,0,4,47,0,2,0,25,25,113,15,12,0,12,140,113,140,-17.59880638,-62.7955246,46,Rural,47,LIBRE,Ninguno > 50%,12
Santa Cruz,Vallegrande,Vallegrande,Esc. Juana Carmen Roman,16,3628,90,23,655,698,21,42,0,765,401,2695,242,269,2,271,3208,2695,3208,-18.48579979,-64.10366821,56,Urbano,765,UNIDAD,Ninguno > 50%,260
